fecha,sku,ventas
2021-09-26,SKU-OLD,100
2021-09-27,SKU-OLD,100
2021-09-28,SKU-OLD,100
2021-09-29,SKU-OLD,100
2021-09-30,SKU-OLD,100
2021-10-01,SKU-OLD,100
2021-10-02,SKU-OLD,100
2021-10-03,SKU-OLD,100
2021-10-04,SKU-OLD,100
2021-10-05,SKU-OLD,100
2021-10-06,SKU-OLD,100
2021-10-07,SKU-OLD,100
2021-10-08,SKU-OLD,100
2021-10-09,SKU-OLD,100
2021-10-10,SKU-OLD,100
2021-10-11,SKU-OLD,100
2021-10-12,SKU-OLD,100
2021-10-13,SKU-OLD,100
2021-10-14,SKU-OLD,100
2021-10-15,SKU-OLD,100
2021-10-16,SKU-OLD,100
2021-10-17,SKU-OLD,100
2021-10-18,SKU-OLD,100
2021-10-19,SKU-OLD,100
2021-10-20,SKU-OLD,100
2021-10-21,SKU-OLD,100
2021-10-22,SKU-OLD,100
2021-10-23,SKU-OLD,100
2021-10-24,SKU-OLD,100
2021-10-25,SKU-OLD,100
2021-10-26,SKU-OLD,100
2021-10-27,SKU-OLD,100
2021-10-28,SKU-OLD,100
2021-10-29,SKU-OLD,100
2021-10-30,SKU-OLD,100
2021-10-31,SKU-OLD,100
2021-11-01,SKU-OLD,100
2021-11-02,SKU-OLD,100
2021-11-03,SKU-OLD,100
2021-11-04,SKU-OLD,100
2021-11-05,SKU-OLD,100
2021-11-06,SKU-OLD,100
2021-11-07,SKU-OLD,100
2021-11-08,SKU-OLD,100
2021-11-09,SKU-OLD,100
2021-11-10,SKU-OLD,100
2021-11-11,SKU-OLD,100
2021-11-12,SKU-OLD,100
2021-11-13,SKU-OLD,100
2021-11-14,SKU-OLD,100
2021-11-15,SKU-OLD,100
2021-11-16,SKU-OLD,100
2021-11-17,SKU-OLD,100
2021-11-18,SKU-OLD,100
2021-11-19,SKU-OLD,100
2021-11-20,SKU-OLD,100
2021-11-21,SKU-OLD,100
2021-11-22,SKU-OLD,100
2021-11-23,SKU-OLD,100
2021-11-24,SKU-OLD,100
2021-11-25,SKU-OLD,100
2021-11-26,SKU-OLD,100
2021-11-27,SKU-OLD,100
2021-11-28,SKU-OLD,100
2021-11-29,SKU-OLD,100
2021-11-30,SKU-OLD,100
2021-12-01,SKU-OLD,100
2021-12-02,SKU-OLD,100
2021-12-03,SKU-OLD,100
2021-12-04,SKU-OLD,100
2021-12-05,SKU-OLD,100
2021-12-06,SKU-OLD,100
2021-12-07,SKU-OLD,100
2021-12-08,SKU-OLD,100
2021-12-09,SKU-OLD,100
2021-12-10,SKU-OLD,100
2021-12-11,SKU-OLD,100
2021-12-12,SKU-OLD,100
2021-12-13,SKU-OLD,100
2021-12-14,SKU-OLD,100
2021-12-15,SKU-OLD,100
2021-12-16,SKU-OLD,100
2021-12-17,SKU-OLD,100
2021-12-18,SKU-OLD,100
2021-12-19,SKU-OLD,100
2021-12-20,SKU-OLD,100
2021-12-21,SKU-OLD,100
2021-12-22,SKU-OLD,100
2021-12-23,SKU-OLD,100
2021-12-24,SKU-OLD,100
2021-12-25,SKU-OLD,100
2021-12-26,SKU-OLD,100
2021-12-27,SKU-OLD,100
2021-12-28,SKU-OLD,100
2021-12-29,SKU-OLD,100
2021-12-30,SKU-OLD,100
2021-12-31,SKU-OLD,100
2022-01-01,SKU-OLD,100
2022-01-02,SKU-OLD,100
2022-01-03,SKU-OLD,100
2022-01-04,SKU-OLD,100
2022-01-05,SKU-OLD,100
2022-01-06,SKU-OLD,100
2022-01-07,SKU-OLD,100
2022-01-08,SKU-OLD,100
2022-01-09,SKU-OLD,100
2022-01-10,SKU-OLD,100
2022-01-11,SKU-OLD,100
2022-01-12,SKU-OLD,100
2022-01-13,SKU-OLD,100
2022-01-14,SKU-OLD,100
2022-01-15,SKU-OLD,100
2022-01-16,SKU-OLD,100
2022-01-17,SKU-OLD,100
2022-01-18,SKU-OLD,100
2022-01-19,SKU-OLD,100
2022-01-20,SKU-OLD,100
2022-01-21,SKU-OLD,100
2022-01-22,SKU-OLD,100
2022-01-23,SKU-OLD,100
2022-01-24,SKU-OLD,100
2022-01-25,SKU-OLD,100
2022-01-26,SKU-OLD,100
2022-01-27,SKU-OLD,100
2022-01-28,SKU-OLD,100
2022-01-29,SKU-OLD,100
2022-01-30,SKU-OLD,100
2022-01-31,SKU-OLD,100
2022-02-01,SKU-OLD,100
2022-02-02,SKU-OLD,100
2022-02-03,SKU-OLD,100
2022-02-04,SKU-OLD,100
2022-02-05,SKU-OLD,100
2022-02-06,SKU-OLD,100
2022-02-07,SKU-OLD,100
2022-02-08,SKU-OLD,100
2022-02-09,SKU-OLD,100
2022-02-10,SKU-OLD,100
2022-02-11,SKU-OLD,100
2022-02-12,SKU-OLD,100
2022-02-13,SKU-OLD,100
2022-02-14,SKU-OLD,100
2022-02-15,SKU-OLD,100
2022-02-16,SKU-OLD,100
2022-02-17,SKU-OLD,100
2022-02-18,SKU-OLD,100
2022-02-19,SKU-OLD,100
2022-02-20,SKU-OLD,100
2022-02-21,SKU-OLD,100
2022-02-22,SKU-OLD,100
2022-02-23,SKU-OLD,100
2022-02-24,SKU-OLD,100
2022-02-25,SKU-OLD,100
2022-02-26,SKU-OLD,100
2022-02-27,SKU-OLD,100
2022-02-28,SKU-OLD,100
2022-03-01,SKU-OLD,100
2022-03-02,SKU-OLD,100
2022-03-03,SKU-OLD,100
2022-03-04,SKU-OLD,100
2022-03-05,SKU-OLD,100
2022-03-06,SKU-OLD,100
2022-03-07,SKU-OLD,100
2022-03-08,SKU-OLD,100
2022-03-09,SKU-OLD,100
2022-03-10,SKU-OLD,100
2022-03-11,SKU-OLD,100
2022-03-12,SKU-OLD,100
2022-03-13,SKU-OLD,100
2022-03-14,SKU-OLD,100
2022-03-15,SKU-OLD,100
2022-03-16,SKU-OLD,100
2022-03-17,SKU-OLD,100
2022-03-18,SKU-OLD,100
2022-03-19,SKU-OLD,100
2022-03-20,SKU-OLD,100
2022-03-21,SKU-OLD,100
2022-03-22,SKU-OLD,100
2022-03-23,SKU-OLD,100
2022-03-24,SKU-OLD,100
2022-03-25,SKU-OLD,100
2022-03-26,SKU-OLD,100
2022-03-27,SKU-OLD,100
2022-03-28,SKU-OLD,100
2022-03-29,SKU-OLD,100
2022-03-30,SKU-OLD,100
2022-03-31,SKU-OLD,100
2022-04-01,SKU-OLD,100
2022-04-02,SKU-OLD,100
2022-04-03,SKU-OLD,100
2022-04-04,SKU-OLD,100
2022-04-05,SKU-OLD,100
2022-04-06,SKU-OLD,100
2022-04-07,SKU-OLD,100
2022-04-08,SKU-OLD,100
2022-04-09,SKU-OLD,100
2022-04-10,SKU-OLD,100
2022-04-11,SKU-OLD,100
2022-04-12,SKU-OLD,100
2022-04-13,SKU-OLD,100
2022-04-14,SKU-OLD,100
2022-04-15,SKU-OLD,100
2022-04-16,SKU-OLD,100
2022-04-17,SKU-OLD,100
2022-04-18,SKU-OLD,100
2022-04-19,SKU-OLD,100
2022-04-20,SKU-OLD,100
2022-04-21,SKU-OLD,100
2022-04-22,SKU-OLD,100
2022-04-23,SKU-OLD,100
2022-04-24,SKU-OLD,100
2022-04-25,SKU-OLD,100
2022-04-26,SKU-OLD,100
2022-04-27,SKU-OLD,100
2022-04-28,SKU-OLD,100
2022-04-29,SKU-OLD,100
2022-04-30,SKU-OLD,100
2022-05-01,SKU-OLD,100
2022-05-02,SKU-OLD,100
2022-05-03,SKU-OLD,100
2022-05-04,SKU-OLD,100
2022-05-05,SKU-OLD,100
2022-05-06,SKU-OLD,100
2022-05-07,SKU-OLD,100
2022-05-08,SKU-OLD,100
2022-05-09,SKU-OLD,100
2022-05-10,SKU-OLD,100
2022-05-11,SKU-OLD,100
2022-05-12,SKU-OLD,100
2022-05-13,SKU-OLD,100
2022-05-14,SKU-OLD,100
2022-05-15,SKU-OLD,100
2022-05-16,SKU-OLD,100
2022-05-17,SKU-OLD,100
2022-05-18,SKU-OLD,100
2022-05-19,SKU-OLD,100
2022-05-20,SKU-OLD,100
2022-05-21,SKU-OLD,100
2022-05-22,SKU-OLD,100
2022-05-23,SKU-OLD,100
2022-05-24,SKU-OLD,100
2022-05-25,SKU-OLD,100
2022-05-26,SKU-OLD,100
2022-05-27,SKU-OLD,100
2022-05-28,SKU-OLD,100
2022-05-29,SKU-OLD,100
2022-05-30,SKU-OLD,100
2022-05-31,SKU-OLD,100
2022-06-01,SKU-OLD,100
2022-06-02,SKU-OLD,100
2022-06-03,SKU-OLD,100
2022-06-04,SKU-OLD,100
2022-06-05,SKU-OLD,100
2022-06-06,SKU-OLD,100
2022-06-07,SKU-OLD,100
2022-06-08,SKU-OLD,100
2022-06-09,SKU-OLD,100
2022-06-10,SKU-OLD,100
2022-06-11,SKU-OLD,100
2022-06-12,SKU-OLD,100
2022-06-13,SKU-OLD,100
2022-06-14,SKU-OLD,100
2022-06-15,SKU-OLD,100
2022-06-16,SKU-OLD,100
2022-06-17,SKU-OLD,100
2022-06-18,SKU-OLD,100
2022-06-19,SKU-OLD,100
2022-06-20,SKU-OLD,100
2022-06-21,SKU-OLD,100
2022-06-22,SKU-OLD,100
2022-06-23,SKU-OLD,100
2022-06-24,SKU-OLD,100
2022-06-25,SKU-OLD,100
2022-06-26,SKU-OLD,100
2022-06-27,SKU-OLD,100
2022-06-28,SKU-OLD,100
2022-06-29,SKU-OLD,100
2022-06-30,SKU-OLD,100
2022-07-01,SKU-OLD,100
2022-07-02,SKU-OLD,100
2022-07-03,SKU-OLD,100
2022-07-04,SKU-OLD,100
2022-07-05,SKU-OLD,100
2022-07-06,SKU-OLD,100
2022-07-07,SKU-OLD,100
2022-07-08,SKU-OLD,100
2022-07-09,SKU-OLD,100
2022-07-10,SKU-OLD,100
2022-07-11,SKU-OLD,100
2022-07-12,SKU-OLD,100
2022-07-13,SKU-OLD,100
2022-07-14,SKU-OLD,100
2022-07-15,SKU-OLD,100
2022-07-16,SKU-OLD,100
2022-07-17,SKU-OLD,100
2022-07-18,SKU-OLD,100
2022-07-19,SKU-OLD,100
2022-07-20,SKU-OLD,100
2022-07-21,SKU-OLD,100
2022-07-22,SKU-OLD,100
2022-07-23,SKU-OLD,100
2022-07-24,SKU-OLD,100
2022-07-25,SKU-OLD,100
2022-07-26,SKU-OLD,100
2022-07-27,SKU-OLD,100
2022-07-28,SKU-OLD,100
2022-07-29,SKU-OLD,100
2022-07-30,SKU-OLD,100
2022-07-31,SKU-OLD,100
2022-08-01,SKU-OLD,100
2022-08-02,SKU-OLD,100
2022-08-03,SKU-OLD,100
2022-08-04,SKU-OLD,100
2022-08-05,SKU-OLD,100
2022-08-06,SKU-OLD,100
2022-08-07,SKU-OLD,100
2022-08-08,SKU-OLD,100
2022-08-09,SKU-OLD,100
2022-08-10,SKU-OLD,100
2022-08-11,SKU-OLD,100
2022-08-12,SKU-OLD,100
2022-08-13,SKU-OLD,100
2022-08-14,SKU-OLD,100
2022-08-15,SKU-OLD,100
2022-08-16,SKU-OLD,100
2022-08-17,SKU-OLD,100
2022-08-18,SKU-OLD,100
2022-08-19,SKU-OLD,100
2022-08-20,SKU-OLD,100
2022-08-21,SKU-OLD,100
2022-08-22,SKU-OLD,100
2022-08-23,SKU-OLD,100
2022-08-24,SKU-OLD,100
2022-08-25,SKU-OLD,100
2022-08-26,SKU-OLD,100
2022-08-27,SKU-OLD,100
2022-08-28,SKU-OLD,100
2022-08-29,SKU-OLD,100
2022-08-30,SKU-OLD,100
2022-08-31,SKU-OLD,100
2022-09-01,SKU-OLD,100
2022-09-02,SKU-OLD,100
2022-09-03,SKU-OLD,100
2022-09-04,SKU-OLD,100
2022-09-05,SKU-OLD,100
2022-09-06,SKU-OLD,100
2022-09-07,SKU-OLD,100
2022-09-08,SKU-OLD,100
2022-09-09,SKU-OLD,100
2022-09-10,SKU-OLD,100
2022-09-11,SKU-OLD,100
2022-09-12,SKU-OLD,100
2022-09-13,SKU-OLD,100
2022-09-14,SKU-OLD,100
2022-09-15,SKU-OLD,100
2022-09-16,SKU-OLD,100
2022-09-17,SKU-OLD,100
2022-09-18,SKU-OLD,100
2022-09-19,SKU-OLD,100
2022-09-20,SKU-OLD,100
2022-09-21,SKU-OLD,100
2022-09-22,SKU-OLD,100
2022-09-23,SKU-OLD,100
2022-09-24,SKU-OLD,100
2022-09-25,SKU-OLD,100
2022-09-26,SKU-OLD,100
2022-09-27,SKU-OLD,100
2022-09-28,SKU-OLD,100
2022-09-29,SKU-OLD,100
2022-09-30,SKU-OLD,100
2022-10-01,SKU-OLD,100
2022-10-02,SKU-OLD,100
2022-10-03,SKU-OLD,100
2022-10-04,SKU-OLD,100
2022-10-05,SKU-OLD,100
2022-10-06,SKU-OLD,100
2022-10-07,SKU-OLD,100
2022-10-08,SKU-OLD,100
2022-10-09,SKU-OLD,100
2022-10-10,SKU-OLD,100
2022-10-11,SKU-OLD,100
2022-10-12,SKU-OLD,100
2022-10-13,SKU-OLD,100
2022-10-14,SKU-OLD,100
2022-10-15,SKU-OLD,100
2022-10-16,SKU-OLD,100
2022-10-17,SKU-OLD,100
2022-10-18,SKU-OLD,100
2022-10-19,SKU-OLD,100
2022-10-20,SKU-OLD,100
2022-10-21,SKU-OLD,100
2022-10-22,SKU-OLD,100
2022-10-23,SKU-OLD,100
2022-10-24,SKU-OLD,100
2022-10-25,SKU-OLD,100
2022-10-26,SKU-OLD,100
2022-10-27,SKU-OLD,100
2022-10-28,SKU-OLD,100
2022-10-29,SKU-OLD,100
2022-10-30,SKU-OLD,100
2022-10-31,SKU-OLD,100
2022-11-01,SKU-OLD,100
2022-11-02,SKU-OLD,100
2022-11-03,SKU-OLD,100
2022-11-04,SKU-OLD,100
2022-11-05,SKU-OLD,100
2022-11-06,SKU-OLD,100
2022-11-07,SKU-OLD,100
2022-11-08,SKU-OLD,100
2022-11-09,SKU-OLD,100
2022-11-10,SKU-OLD,100
2022-11-11,SKU-OLD,100
2022-11-12,SKU-OLD,100
2022-11-13,SKU-OLD,100
2022-11-14,SKU-OLD,100
2022-11-15,SKU-OLD,100
2022-11-16,SKU-OLD,100
2022-11-17,SKU-OLD,100
2022-11-18,SKU-OLD,100
2022-11-19,SKU-OLD,100
2022-11-20,SKU-OLD,100
2022-11-21,SKU-OLD,100
2022-11-22,SKU-OLD,100
2022-11-23,SKU-OLD,100
2022-11-24,SKU-OLD,100
2022-11-25,SKU-OLD,100
2022-11-26,SKU-OLD,100
2022-11-27,SKU-OLD,100
2022-11-28,SKU-OLD,100
2022-11-29,SKU-OLD,100
2022-11-30,SKU-OLD,100
2022-12-01,SKU-OLD,100
2022-12-02,SKU-OLD,100
2022-12-03,SKU-OLD,100
2022-12-04,SKU-OLD,100
2022-12-05,SKU-OLD,100
2022-12-06,SKU-OLD,100
2022-12-07,SKU-OLD,100
2022-12-08,SKU-OLD,100
2022-12-09,SKU-OLD,100
2022-12-10,SKU-OLD,100
2022-12-11,SKU-OLD,100
2022-12-12,SKU-OLD,100
2022-12-13,SKU-OLD,100
2022-12-14,SKU-OLD,100
2022-12-15,SKU-OLD,100
2022-12-16,SKU-OLD,100
2022-12-17,SKU-OLD,100
2022-12-18,SKU-OLD,100
2022-12-19,SKU-OLD,100
2022-12-20,SKU-OLD,100
2022-12-21,SKU-OLD,100
2022-12-22,SKU-OLD,100
2022-12-23,SKU-OLD,100
2022-12-24,SKU-OLD,100
2022-12-25,SKU-OLD,100
2022-12-26,SKU-OLD,100
2022-12-27,SKU-OLD,100
2022-12-28,SKU-OLD,100
2022-12-29,SKU-OLD,100
2022-12-30,SKU-OLD,100
2022-12-31,SKU-OLD,100
2024-06-01,SKU-NEW,50
2024-06-02,SKU-NEW,50
2024-06-03,SKU-NEW,50
2024-06-04,SKU-NEW,50
2024-06-05,SKU-NEW,50
2024-06-06,SKU-NEW,50
2024-06-07,SKU-NEW,50
2024-06-08,SKU-NEW,50
2024-06-09,SKU-NEW,50
2024-06-10,SKU-NEW,50
2024-06-11,SKU-NEW,50
2024-06-12,SKU-NEW,50
2024-06-13,SKU-NEW,50
2024-06-14,SKU-NEW,50
